horse,horseLabel,mother,father,birthyear,deathyear,genderLabel
http://www.wikidata.org/entity/Q11348602,リンカーン,http://www.wikidata.org/entity/Q11300768,http://www.wikidata.org/entity/Q180387,2000,,male organism
http://www.wikidata.org/entity/Q11348662,リンデンリリー,,http://www.wikidata.org/entity/Q11342941,1988,,female organism
http://www.wikidata.org/entity/Q11348665,Lindo Shaver,,http://www.wikidata.org/entity/Q4738646,1988,,male organism
http://www.wikidata.org/entity/Q11348671,リンドホシ,,,1985,,male organism
http://www.wikidata.org/entity/Q11348698,River Verdon,,,1987,2005,male organism
http://www.wikidata.org/entity/Q11348703,Rivlia,http://www.wikidata.org/entity/Q517175,http://www.wikidata.org/entity/Q3433509,1982,,male organism
http://www.wikidata.org/entity/Q11348732,リージェントブラフ,,http://www.wikidata.org/entity/Q11329799,1996,2008,male organism
http://www.wikidata.org/entity/Q11348744,リーゼングロス,,http://www.wikidata.org/entity/Q17221716,1979,2007,female organism
http://www.wikidata.org/entity/Q11348758,Reach the Crown,,http://www.wikidata.org/entity/Q11312941,2006,,male organism
http://www.wikidata.org/entity/Q11348784,リードホーユー,,,1980,2009,male organism
http://www.wikidata.org/entity/Q11348786,リードワンダー,,http://www.wikidata.org/entity/Q17221716,1978,,male organism
http://www.wikidata.org/entity/Q11348838,Lure,,http://www.wikidata.org/entity/Q1104509,1989,2017,male organism
http://www.wikidata.org/entity/Q11348840,Le Havre,,http://www.wikidata.org/entity/Q7064815,2006,,male organism
http://www.wikidata.org/entity/Q11348847,ルイジアナピット,,,1985,2005,female organism
http://www.wikidata.org/entity/Q11348940,Rousillon,,http://www.wikidata.org/entity/Q3433509,1981,,male organism
http://www.wikidata.org/entity/Q11348949,ルゼル,,http://www.wikidata.org/entity/Q8064298,1998,,male organism
http://www.wikidata.org/entity/Q11349120,Le Lupin Bleu,,http://www.wikidata.org/entity/Q11310148,2005,,female organism
http://www.wikidata.org/entity/Q11349121,ルルーシュ,,http://www.wikidata.org/entity/Q8069153,2008,,male organism
http://www.wikidata.org/entity/Q11349211,ルーテナントスティーヴンズ,,http://www.wikidata.org/entity/Q11324101,1961,1985,male organism
http://www.wikidata.org/entity/Q11349271,Rulership,http://www.wikidata.org/entity/Q11289428,http://www.wikidata.org/entity/Q11297858,2007,,male organism
http://www.wikidata.org/entity/Q11349284,ルーヴル,,http://www.wikidata.org/entity/Q4750541,1999,2004,male organism
http://www.wikidata.org/entity/Q11349325,Raise a Native,http://www.wikidata.org/entity/Q55079158,http://www.wikidata.org/entity/Q1076143,1961,1988,male organism
http://www.wikidata.org/entity/Q11349398,レインボーダリア,,http://www.wikidata.org/entity/Q4962908,2007,,female organism
http://www.wikidata.org/entity/Q11349404,レインボーペガサス,,http://www.wikidata.org/entity/Q4693122,2005,,male organism
http://www.wikidata.org/entity/Q11349446,Leo Active,,http://www.wikidata.org/entity/Q4683798,2009,,male organism
http://www.wikidata.org/entity/Q11349450,レオダーバン,,http://www.wikidata.org/entity/Q11341313,1988,,male organism
http://www.wikidata.org/entity/Q11349502,レガシーロック,,http://www.wikidata.org/entity/Q7321898,1995,,male organism
http://www.wikidata.org/entity/Q11349503,Legacy World,,http://www.wikidata.org/entity/Q11344265,1989,,male organism
http://www.wikidata.org/entity/Q11349517,Regular Member,http://www.wikidata.org/entity/Q11307162,http://www.wikidata.org/entity/Q5152210,1997,2017,male organism
http://www.wikidata.org/entity/Q11349557,レゴラス,http://www.wikidata.org/entity/Q11295746,http://www.wikidata.org/entity/Q180387,2001,,male organism
http://www.wikidata.org/entity/Q11349574,レジェンドテイオー,,http://www.wikidata.org/entity/Q7059024,1983,,male organism
http://www.wikidata.org/entity/Q11349600,レジネッタ,,http://www.wikidata.org/entity/Q11334069,2005,,female organism
http://www.wikidata.org/entity/Q11349672,レダ,,http://www.wikidata.org/entity/Q11312364,1949,,female organism
http://www.wikidata.org/entity/Q11349716,レッツゴーキリシマ,,http://www.wikidata.org/entity/Q11343621,2005,,male organism
http://www.wikidata.org/entity/Q11349717,レッツゴーターキン,,,1987,2011,male organism
http://www.wikidata.org/entity/Q11349733,Red Agate,,http://www.wikidata.org/entity/Q11341616,2005,,female organism
http://www.wikidata.org/entity/Q11349735,レッドイーグル,,,1970,1984,male organism
http://www.wikidata.org/entity/Q11349750,Red Spada,,http://www.wikidata.org/entity/Q7676023,2006,,male organism
http://www.wikidata.org/entity/Q11349753,Red Desire,,http://www.wikidata.org/entity/Q11341616,2006,2016,female organism
http://www.wikidata.org/entity/Q11349754,レッドチリペッパー,,http://www.wikidata.org/entity/Q7882431,1996,,female organism
http://www.wikidata.org/entity/Q11349755,Red Davis,,http://www.wikidata.org/entity/Q4693122,2008,,male organism
http://www.wikidata.org/entity/Q11349783,レディアルバローザ,,http://www.wikidata.org/entity/Q11297858,2007,,female organism
http://www.wikidata.org/entity/Q11349793,レディパステル,,http://www.wikidata.org/entity/Q7821904,1998,,female organism
http://www.wikidata.org/entity/Q11349794,Lady Blond,http://www.wikidata.org/entity/Q11288432,http://www.wikidata.org/entity/Q7445798,1998,,female organism
http://www.wikidata.org/entity/Q11349795,Lady Marian,,http://www.wikidata.org/entity/Q6983136,2005,,female organism
http://www.wikidata.org/entity/Q11349955,Relic,,http://www.wikidata.org/entity/Q7968524,1945,,male organism
http://www.wikidata.org/entity/Q11350093,Reve d'Essor,http://www.wikidata.org/entity/Q11350094,http://www.wikidata.org/entity/Q4693122,2008,,female organism
http://www.wikidata.org/entity/Q11350094,Reve d'Oscar,,http://www.wikidata.org/entity/Q11325975,1997,,female organism
http://www.wikidata.org/entity/Q11350110,ロイスアンドロイス,,http://www.wikidata.org/entity/Q7821904,1990,1996,male organism
http://www.wikidata.org/entity/Q11350128,ロイヤルスズカ,,http://www.wikidata.org/entity/Q7373571,1993,,male organism
http://www.wikidata.org/entity/Q11350130,Royal Touch,,http://www.wikidata.org/entity/Q180387,1993,2019,male organism
http://www.wikidata.org/entity/Q11350175,Roxana,,http://www.wikidata.org/entity/Q4850311,1718,,female organism
http://www.wikidata.org/entity/Q11350214,Rocket Man,,,2005,,male organism
http://www.wikidata.org/entity/Q11350241,Logotype,,http://www.wikidata.org/entity/Q11350883,2010,,male organism
http://www.wikidata.org/entity/Q11350252,ロサード,,http://www.wikidata.org/entity/Q180387,1996,,male organism
http://www.wikidata.org/entity/Q11350324,ロジック,,http://www.wikidata.org/entity/Q4693122,2003,,male organism
http://www.wikidata.org/entity/Q11350335,Logi Universe,,http://www.wikidata.org/entity/Q11325271,2006,,male organism
http://www.wikidata.org/entity/Q11350340,Rosita,,http://www.wikidata.org/entity/Q11342941,1986,2016,female organism
http://www.wikidata.org/entity/Q11350343,Rossard,,,1980,,female organism
http://www.wikidata.org/entity/Q11350382,Rose Color,,http://www.wikidata.org/entity/Q7498762,1993,,female organism
http://www.wikidata.org/entity/Q11350415,Roc de Cambes,,http://www.wikidata.org/entity/Q7304776,2004,,male organism
http://www.wikidata.org/entity/Q11350416,Rock Hand Star,,http://www.wikidata.org/entity/Q11341810,2007,2011,male organism
http://www.wikidata.org/entity/Q11350512,ロツクパーク,,,1936,,male organism
http://www.wikidata.org/entity/Q11350513,Rocky Tiger,,http://www.wikidata.org/entity/Q11342941,1981,,male organism
http://www.wikidata.org/entity/Q11350796,ロングエース,,,1969,,male organism
http://www.wikidata.org/entity/Q11350797,ロンググレイス,,,1980,2002,female organism
http://www.wikidata.org/entity/Q11350806,ロングプライド,,http://www.wikidata.org/entity/Q11304534,2004,,male organism
http://www.wikidata.org/entity/Q11350811,ロングホーク,,,1972,,male organism
http://www.wikidata.org/entity/Q11350822,ロンスパーク,,http://www.wikidata.org/entity/Q11308892,1982,1994,male organism
http://www.wikidata.org/entity/Q11350837,London Bridge,,http://www.wikidata.org/entity/Q5304522,1995,,female organism
http://www.wikidata.org/entity/Q11350883,Lohengrin,http://www.wikidata.org/entity/Q11295746,http://www.wikidata.org/entity/Q7524216,1999,,male organism
http://www.wikidata.org/entity/Q11350924,Rose of Suzuka,,http://www.wikidata.org/entity/Q5430970,1992,,female organism
http://www.wikidata.org/entity/Q11350927,Rose Kingdom,http://www.wikidata.org/entity/Q11350932,http://www.wikidata.org/entity/Q11297858,2007,,male organism
http://www.wikidata.org/entity/Q11350932,Rosebud,http://www.wikidata.org/entity/Q11350382,http://www.wikidata.org/entity/Q180387,1998,,female organism
http://www.wikidata.org/entity/Q11350936,Rose Moon,,http://www.wikidata.org/entity/Q11344265,1989,,female organism
http://www.wikidata.org/entity/Q11350943,Rosen Kavalier,http://www.wikidata.org/entity/Q11316840,http://www.wikidata.org/entity/Q180387,1993,,male organism
http://www.wikidata.org/entity/Q11350946,Rosenkreuz,http://www.wikidata.org/entity/Q11350382,http://www.wikidata.org/entity/Q180387,2002,2008,male organism
http://www.wikidata.org/entity/Q11350948,ローゼンホーマ,,http://www.wikidata.org/entity/Q11315783,1983,2006,male organism
http://www.wikidata.org/entity/Q11350999,Lord Kanaloa,,http://www.wikidata.org/entity/Q11297858,2008,,male organism
http://www.wikidata.org/entity/Q11351005,Road Bakushin,,http://www.wikidata.org/entity/Q11304520,1998,,male organism
http://www.wikidata.org/entity/Q11351006,Lord Ballina,,http://www.wikidata.org/entity/Q4926365,1979,,male organism
http://www.wikidata.org/entity/Q11351010,Lord Prevail,,http://www.wikidata.org/entity/Q8033082,1998,,male organism
http://www.wikidata.org/entity/Q11351035,Robe Decollete,,http://www.wikidata.org/entity/Q5180163,2004,2014,female organism
http://www.wikidata.org/entity/Q11351036,Robe Tissage,,http://www.wikidata.org/entity/Q7968431,2010,,female organism
http://www.wikidata.org/entity/Q11351050,Lawman,,http://www.wikidata.org/entity/Q11287797,2004,,male organism
http://www.wikidata.org/entity/Q11351051,Roman Legend,,http://www.wikidata.org/entity/Q11312941,2008,,male organism
http://www.wikidata.org/entity/Q11351052,Roman Empire,,http://www.wikidata.org/entity/Q11304534,1999,2016,male organism
http://www.wikidata.org/entity/Q11351055,Roamer,,,1911,,male organism
http://www.wikidata.org/entity/Q11351126,Laurel Guerreiro,,http://www.wikidata.org/entity/Q11297913,2004,,male organism
http://www.wikidata.org/entity/Q11351243,Wild More,,,1966,,male organism
http://www.wikidata.org/entity/Q11351244,Wild Rush,,http://www.wikidata.org/entity/Q8000486,1994,,male organism
http://www.wikidata.org/entity/Q11351246,Wild Risk,,,1940,,male organism
http://www.wikidata.org/entity/Q11351251,Wild Wonder,,http://www.wikidata.org/entity/Q4962908,2002,,male organism
http://www.wikidata.org/entity/Q11351290,Wakao Raiden,,http://www.wikidata.org/entity/Q707462,1981,2007,male organism
http://www.wikidata.org/entity/Q11351291,Wakakumo,http://www.wikidata.org/entity/Q11298827,http://www.wikidata.org/entity/Q11294566,1963,,female organism
http://www.wikidata.org/entity/Q11351294,Waka Taisho,,,1985,,male organism
http://www.wikidata.org/entity/Q11351304,Wakia,,http://www.wikidata.org/entity/Q11164164,1987,,female organism
http://www.wikidata.org/entity/Q11351328,Wako Chikako,,http://www.wikidata.org/entity/Q11348703,1990,2016,female organism
http://www.wikidata.org/entity/Q11351343,ワシュウジョージ,,http://www.wikidata.org/entity/Q11342022,1996,,male organism
http://www.wikidata.org/entity/Q11351350,Washington Color,,http://www.wikidata.org/entity/Q4922037,1994,,male organism
http://www.wikidata.org/entity/Q11351420,Wana,,http://www.wikidata.org/entity/Q11333106,2000,,female organism
http://www.wikidata.org/entity/Q11351496,One Carat,,http://www.wikidata.org/entity/Q5431678,2006,,female organism
http://www.wikidata.org/entity/Q11351547,Wonder Acute,,http://www.wikidata.org/entity/Q5074405,2006,,male organism
http://www.wikidata.org/entity/Q11351553,Wonder Speed,,http://www.wikidata.org/entity/Q11297865,2002,,male organism
http://www.wikidata.org/entity/Q11351559,Wonder Perfume,,,1992,1996,female organism
http://www.wikidata.org/entity/Q11351703,World Ace,,http://www.wikidata.org/entity/Q730381,2009,,male organism
http://www.wikidata.org/entity/Q11351711,World Cleek,,,1995,2013,male organism
http://www.wikidata.org/entity/Q11351856,Vice Regent,,http://www.wikidata.org/entity/Q1969034,1967,1995,male organism
http://www.wikidata.org/entity/Q11351868,Vahorimix,,,1998,,male organism
http://www.wikidata.org/entity/Q11351934,Vaincre Tateyama,,http://www.wikidata.org/entity/Q5472988,2002,,male organism
http://www.wikidata.org/entity/Q11351976,Vermilion,http://www.wikidata.org/entity/Q11311363,http://www.wikidata.org/entity/Q5351060,2002,,male organism
http://www.wikidata.org/entity/Q11352002,Victory,http://www.wikidata.org/entity/Q11300768,http://www.wikidata.org/entity/Q4962908,2004,2017,male organism
http://www.wikidata.org/entity/Q11352062,Verxina,http://www.wikidata.org/entity/Q60991141,http://www.wikidata.org/entity/Q730381,2009,,female organism
http://www.wikidata.org/entity/Q11352094,Vintner Mare,,,,,female organism
http://www.wikidata.org/entity/Q11352101,Vita Rosa,,http://www.wikidata.org/entity/Q180387,2000,,male organism
http://www.wikidata.org/entity/Q11352175,Venture,,http://www.wikidata.org/entity/Q11349955,1957,,male organism
http://www.wikidata.org/entity/Q114218,Man o' War,http://www.wikidata.org/entity/Q6734964,http://www.wikidata.org/entity/Q5429902,1917,1947,male organism
http://www.wikidata.org/entity/Q11516006,Tsukitomo,,http://www.wikidata.org/entity/Q114218,1932,,male organism
http://www.wikidata.org/entity/Q1151926,Secretariat,http://www.wikidata.org/entity/Q7560283,http://www.wikidata.org/entity/Q4939078,1970,1989,male organism
http://www.wikidata.org/entity/Q1159459,Danedream,,,2008,,female organism
http://www.wikidata.org/entity/Q11602242,第二メルボルン,,,1902,1918,female organism
http://www.wikidata.org/entity/Q11608187,broodmare,,,,,female organism
http://www.wikidata.org/entity/Q11633670,Toshihira,,,1889,1910,male organism
http://www.wikidata.org/entity/Q1164128,Copenhagen,,,1808,1836,male organism
http://www.wikidata.org/entity/Q1164128,Copenhagen,,,1809,1836,male organism
http://www.wikidata.org/entity/Q1166219,Dark Ronald,http://www.wikidata.org/entity/Q55071772,http://www.wikidata.org/entity/Q4874084,1905,,male organism
http://www.wikidata.org/entity/Q1166352,Darley Arabian,,,1700,1730,male organism
http://www.wikidata.org/entity/Q11672595,Takasago,,,,,female organism
http://www.wikidata.org/entity/Q1183415,Deister,,,1971,2000,male organism
http://www.wikidata.org/entity/Q11853753,B. Helmiina,,,,,
http://www.wikidata.org/entity/Q11855206,Charme Asserdal,,,,,
http://www.wikidata.org/entity/Q11855462,Com Karat,,,,,
http://www.wikidata.org/entity/Q11855630,Cyna,,,1983,2007,female organism
http://www.wikidata.org/entity/Q11858198,Erikasson,,,1999,,
http://www.wikidata.org/entity/Q11860092,Friendly Face,,,1984,,
